id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
992449112560799744,https://twitter.com/seatedovation/status/992449112560799744,Fri May 04 17:01:21 +0000 2018,2018-05-04 17:01:21+00:00,seatedovation,"@pch9857 @knitandlisten i actually think music majors (especially at conservatories) need to learn how to think critically/comparatively across musical cultures first (what we're changing now at UMD). but yes, that would include a more immersive engagement with black music.",reply,,,,,21,pch9857,992434127893917696,58883310,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",160786953,Tue Jun 29 03:40:29 +0000 2010,False,Musicologist and assistant professor at @UofMaryland. Occasional writing for @nytimesmusic and @newyorker. I live in D.C.,29015,5850,2489,193,,Will Robin,36389,Eastern Time (US & Canada),http://www.music.umd.edu/faculty/music_directory/musicology_and_ethnomusicology/will-robin,True
992441881668866048,https://twitter.com/triplingual/status/992441881668866048,Fri May 04 16:32:37 +0000 2018,2018-05-04 16:32:37+00:00,triplingual,"RT @UMD_AADHum: https://t.co/4FB4bPqYKA

On May 9th #AADHUM is leading A conversation surrounding the role of the digital in the commemorat…",retweet,,AADHUM,,http://aadhum.umd.edu/event/conv-commemorating-blackhistory/,0,,,,en,,False,6,992424108452233217,UMD_AADHum,783023010345279492,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",128196131,Wed Mar 31 11:44:28 +0000 2010,False,Just another humanities technologist on a quest for meaningful failure.,5061,1324,880,107,"New Haven, CT",Trip Kirkpatrick,43888,Eastern Time (US & Canada),http://triptronix.net/bleahh/,False
992441781286588417,https://twitter.com/SteeleCat717/status/992441781286588417,Fri May 04 16:32:13 +0000 2018,2018-05-04 16:32:13+00:00,SteeleCat717,"RT @UMD_AADHum: https://t.co/4FB4bPqYKA

On May 9th #AADHUM is leading A conversation surrounding the role of the digital in the commemorat…",retweet,,AADHUM,,http://aadhum.umd.edu/event/conv-commemorating-blackhistory/,0,,,,en,,False,6,992424108452233217,UMD_AADHum,783023010345279492,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",242788397,Tue Jan 25 16:09:48 +0000 2011,False,(Digital)Media Comm Scholar. Mama. Pop Culture critic/junkie. Professor. Black feminist. WriterThinkerListener. Asst Prof. Communication. Director @UMD_AADHum,15781,1001,627,41,Maryland now - Chicago forever,CK Steele,3472,Central Time (US & Canada),http://catherineknightsteele.com,False
992435126016643074,https://twitter.com/FreeBlackTX/status/992435126016643074,Fri May 04 16:05:47 +0000 2018,2018-05-04 16:05:47+00:00,FreeBlackTX,"RT @UMD_AADHum: https://t.co/4FB4bPqYKA

On May 9th #AADHUM is leading A conversation surrounding the role of the digital in the commemorat…",retweet,,AADHUM,,http://aadhum.umd.edu/event/conv-commemorating-blackhistory/,0,,,,en,,False,6,992424108452233217,UMD_AADHum,783023010345279492,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",33947371,Tue Apr 21 16:02:09 +0000 2009,False,"Asst. Prof. Texas A&M Univ, Founder, TX Freedom Colonies Project. #Planning, #HistoricPreservation #history #BlackSettlements #intersectional #grassroots",19051,2164,5004,73,"College Station, TX","Andrea Roberts, PhD",19004,Central Time (US & Canada),https://www.facebook.com/TheTexasFreedomColoniesProject/,False
992432240834564103,https://twitter.com/BACartography/status/992432240834564103,Fri May 04 15:54:19 +0000 2018,2018-05-04 15:54:19+00:00,BACartography,"RT @UMD_AADHum: https://t.co/4FB4bPqYKA

On May 9th #AADHUM is leading A conversation surrounding the role of the digital in the commemorat…",retweet,,AADHUM,,http://aadhum.umd.edu/event/conv-commemorating-blackhistory/,0,,,,en,,False,6,992424108452233217,UMD_AADHum,783023010345279492,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",893531729855688704,Fri Aug 04 17:59:00 +0000 2017,False,"Dedicated to locate, digitize, and facilitate access to XIX - XX century newspapers. Dedicado a localizar, digitalizar y facilitar el acceso a periódicos.",3275,236,209,4,"Houston, Texas (USA)",BACartography,4098,Central Time (US & Canada),http://www.bacartography.org,False
992428849865678848,https://twitter.com/salliethasinger/status/992428849865678848,Fri May 04 15:40:50 +0000 2018,2018-05-04 15:40:50+00:00,salliethasinger,RT @_SMClothing: Black Lace Bodysuit ! &amp;Comes in White🖤💕 DM for inquiries #ncat #wssu #bsu #umd #hamptonu #HU https://t.co/8QkyvdEGQV,retweet,,ncat wssu bsu umd hamptonu HU,https://twitter.com/_SMClothing/status/959265197771902976/video/1,,0,,,,en,,False,2,959265197771902976,_SMClothing,759023966103232512,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",128631259,Thu Apr 01 18:20:48 +0000 2010,False,"@_SMClothing | HamptonU | God, Family, Music🎤",41230,3932,3373,0,DMV,salliethasinger,40859,Pacific Time (US & Canada),,False
992428285765341185,https://twitter.com/_SMClothing/status/992428285765341185,Fri May 04 15:38:36 +0000 2018,2018-05-04 15:38:36+00:00,_SMClothing,RT @_SMClothing: Black Lace Bodysuit ! &amp;Comes in White🖤💕 DM for inquiries #ncat #wssu #bsu #umd #hamptonu #HU https://t.co/8QkyvdEGQV,retweet,,ncat wssu bsu umd hamptonu HU,https://twitter.com/_SMClothing/status/959265197771902976/video/1,,0,,,,en,,False,2,959265197771902976,_SMClothing,759023966103232512,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",759023966103232512,Fri Jul 29 13:53:10 +0000 2016,False,Website coming soon DM Us! Tag US in you Pics! Shipping takes 3-7 Business Days📦,754,914,4243,4,DMV • NC • DTX,S&M Clothing,381,,,False
992424251629154304,https://twitter.com/SORAAADWorkshop/status/992424251629154304,Fri May 04 15:22:34 +0000 2018,2018-05-04 15:22:34+00:00,SORAAADWorkshop,"RT @UMD_AADHum: https://t.co/4FB4bPqYKA

On May 9th #AADHUM is leading A conversation surrounding the role of the digital in the commemorat…",retweet,,AADHUM,,http://aadhum.umd.edu/event/conv-commemorating-blackhistory/,0,,,,en,,False,6,992424108452233217,UMD_AADHum,783023010345279492,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",3214390049,Mon Apr 27 17:44:05 +0000 2015,False,2018 - Premise https://t.co/7zr53RH7sq  |  2017 - Opening Statement https://t.co/I1jKzVvQWU  |  rt = of interest to Study of Religion Scholars,7963,1118,974,80,"Regina, Saskatchewan",SORAAAD: Race & the Analytical Study of Religion,21626,Central Time (US & Canada),https://www.uregina.ca/arts/religious-studies/SORAAAD/index.html,False
992424108452233217,https://twitter.com/UMD_AADHum/status/992424108452233217,Fri May 04 15:22:00 +0000 2018,2018-05-04 15:22:00+00:00,UMD_AADHum,"https://t.co/4FB4bPqYKA

On May 9th #AADHUM is leading A conversation surrounding the role of the digital in the commemoration of black history and culture.",original,,AADHUM,,http://aadhum.umd.edu/event/conv-commemorating-blackhistory/,5,,,,en,,False,6,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",783023010345279492,Mon Oct 03 19:16:48 +0000 2016,False,UMD’s 'Synergies Among Digital Humanities & African American History and Culture' funded by @MellonFdn Tweeting about AA history & culture + Digital studies.,254,909,739,31,"College Park, MD",UMD AADHum,4101,Pacific Time (US & Canada),http://aadhum.umd.edu,False
992340520067371008,https://twitter.com/Youngblood1970/status/992340520067371008,Fri May 04 09:49:51 +0000 2018,2018-05-04 09:49:51+00:00,Youngblood1970,"@NKonyu @wwwSean_ @johnnylocal @twillie13 @matt_umd @CodyBradshaw85 @SageRosenfels18 @steelers So can the words Black Pepper, where's  the outrage !!  McCormick better lawyer up... lol😄",reply,,,,,0,NKonyu,992241036952039424,2761036124,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2959348361,Sat Jan 03 23:40:42 +0000 2015,False,"Father, Husband. WVU, Redskins, Nats, Caps, and Bullets addict.",737,29,376,0,Brunswick Md.,Youngblood70,1077,,,False
992160570999738368,https://twitter.com/johnnylocal/status/992160570999738368,Thu May 03 21:54:48 +0000 2018,2018-05-03 21:54:48+00:00,johnnylocal,"@twillie13 @matt_umd @CodyBradshaw85 @SageRosenfels18 @steelers Addressing the governor of the Missouri Territory, Black Thunder said, ""I have never injured you, and innocence can feel no fear. I turn to all, redskins and white skins, and challenge an accusation against me."" How about Smithsonian?",reply,,,,,0,twillie13,992160351855693824,76470648,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",542622023,Sun Apr 01 15:27:27 +0000 2012,False,"God grant me this day, I will do the best I can.",46071,1353,1882,32,SWFL,Ashburning,48717,,,False
992063573466779648,https://twitter.com/fronteriza956/status/992063573466779648,Thu May 03 15:29:22 +0000 2018,2018-05-03 15:29:22+00:00,fronteriza956,"RT @profgabrielle: This is where I’ll be y’all. ""Intentionally Digital, Intentionally Black,"" October 18-20, 2018. For more information, vi…",retweet,,,,,0,,,,en,,,18,951254139350257665,profgabrielle,561444419,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927406258268844032,Mon Nov 06 05:24:17 +0000 2017,False,"Co-funder of @BACartography. Research interests: U.S. Latinx, Border & Latin American Literature, as well as Women’s Studies, Latinx Art & Digital Humanities.",1355,104,97,0,"Texas, USA",Maira E Álvarez,1368,,http://www.bacartography.org,False
992062104705339392,https://twitter.com/_BlackMuses/status/992062104705339392,Thu May 03 15:23:32 +0000 2018,2018-05-03 15:23:32+00:00,_BlackMuses,"RT @UMD_AADHum: https://t.co/4FB4bPqYKA

On May 9th #AADHUM is leading A conversation surrounding the role of the digital in the commemorat…",retweet,,AADHUM,,http://aadhum.umd.edu/event/conv-commemorating-blackhistory/,0,,,,en,,False,1,992061720343400448,UMD_AADHum,783023010345279492,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",177591307,Thu Aug 12 15:05:06 +0000 2010,False,"magical black girl exploring history, race, equity, tech & museums | mgr of social media/digital engagement @nmaahc 🏆 #HiddenHerstory | Hampton made | my views",12414,3053,1568,128,The District,Lanae Spruce 👩🏾‍💻,11249,Quito,http://wbby.co/soc-edu,False
992061720343400448,https://twitter.com/UMD_AADHum/status/992061720343400448,Thu May 03 15:22:00 +0000 2018,2018-05-03 15:22:00+00:00,UMD_AADHum,"https://t.co/4FB4bPqYKA

On May 9th #AADHUM is leading A conversation surrounding the role of the digital in the commemoration of black history and culture.",original,,AADHUM,,http://aadhum.umd.edu/event/conv-commemorating-blackhistory/,3,,,,en,,False,1,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",783023010345279492,Mon Oct 03 19:16:48 +0000 2016,False,UMD’s 'Synergies Among Digital Humanities & African American History and Culture' funded by @MellonFdn Tweeting about AA history & culture + Digital studies.,254,909,739,31,"College Park, MD",UMD AADHum,4101,Pacific Time (US & Canada),http://aadhum.umd.edu,False
992016656351289344,https://twitter.com/_omnificent_/status/992016656351289344,Thu May 03 12:22:56 +0000 2018,2018-05-03 12:22:56+00:00,_omnificent_,"RT @NyaaaMae: I’m not going to lie, people are posting these grad photos and there’s all these black people ive never seen a day before in…",retweet,,,,,0,,,,en,,,1,991811992083226626,NyaaaMae,2757888574,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3094839413,Wed Mar 18 15:57:38 +0000 2015,False,UMD19🐢 | Salone 🇸🇱| ☀️♏️🌙♊️⬆️♏️| I’m not responsible for my tweets. Cash app me $5 to get unblocked $muvahice,29260,3452,2135,54,D(〽️)V,muvah ice🇸🇱💎❄️,130249,Eastern Time (US & Canada),https://www.lacedbylayy.com/?afmc=9g&utm_campaign=9g&utm_source=leaddyno&utm_medium=affiliate,False
991922111466823680,https://twitter.com/dustin100livec1/status/991922111466823680,Thu May 03 06:07:15 +0000 2018,2018-05-03 06:07:15+00:00,dustin100livec1,"RT @DVDsCheap: Black Hawk Down (UMD, 2005) Used $7.00 http://t.co/7oZhebcoCn #Movies #UMD",retweet,,Movies UMD,,http://bit.ly/1b0i4Nj,0,,,,en,,False,2,423173420591747072,DVDsCheap,1447815073,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943008546903478278,Tue Dec 19 06:42:12 +0000 2017,False,I I’m happy,7241,62,198,0,"Winnipeg, Manitoba",dustin100@live.ca,7310,,,False
991902881866371079,https://twitter.com/bpdplaystation/status/991902881866371079,Thu May 03 04:50:50 +0000 2018,2018-05-03 04:50:50+00:00,bpdplaystation,"GENUINE SONY UMD #PSP GAMES CONSOLE BLACK/MEMORY STICK DUO MAGIC GATE 32MB WORKS #eBay #PlayStation
🔗 https://t.co/yc1VWdYy64 https://t.co/qyRci5zUeZ",original,,PSP eBay PlayStation,https://twitter.com/bpdplaystation/status/991902881866371079/photo/1 https://twitter.com/bpdplaystation/status/991902881866371079/photo/1 https://twitter.com/bpdplaystation/status/991902881866371079/photo/1,https://rover.ebay.com/rover/1/710-53481-19255-0/1?icep_ff3=2&pub=5575211678&toolid=10001&campid=5338052892&customid=&icep_item=173283981822&ipn=psmain&icep_vectorid=229508&kwid=902099&mtid=824&kw=lg,0,,,,en,,False,0,,,,"<a href=""https://playstation.bestpricedealz.com"" rel=""nofollow"">We Love Playstation Bot</a>",841280531086077955,Mon Mar 13 13:31:23 +0000 2017,False,"We love #PlayStation. You too? Sharing cool PlayStation stuff and deals.
Not affiliated with Sony.",96,2397,2729,10,Worldwide,We ❤️ PlayStation,22466,Berlin,https://playstation.bestpricedealz.com,False
991874127752581123,https://twitter.com/UMD_CRI/status/991874127752581123,Thu May 03 02:56:34 +0000 2018,2018-05-03 02:56:34+00:00,UMD_CRI,https://t.co/xXLgIJLtHv,original,,,,https://www.usatoday.com/story/news/nation/2018/05/02/black-men-arrested-starbucks-settle-philadelphia-entrepreneurs/573470002/,1,,,,und,,False,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2835267689,Fri Oct 17 17:30:38 +0000 2014,False,The Critical Race Initiative is a group of scholars who center critical race theory as an important framework to understand inequality in society.,58,1872,468,70,University of Maryland,Critical Race @ UMD,11362,,http://criticalraceinitiative.weebly.com,False
991853821985992705,https://twitter.com/OGDIUMD/status/991853821985992705,Thu May 03 01:35:53 +0000 2018,2018-05-03 01:35:53+00:00,OGDIUMD,"RT @DiverseTerps: ⚡️ “UMD Black History Tour at Maryland Day”

https://t.co/SqQkAaYClx",retweet,,,,https://twitter.com/i/moments/991414095587966976,0,,,,en,,False,1,991415402260500481,DiverseTerps,389642985,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2984850071,Sun Jan 18 23:51:11 +0000 2015,False,Assoc Director Off. of Grad #Diversity & #Inclusion #OGDI | #GradSchool Recruiter | #UMD PROMISE AGEP Coord. | UMD @BigTen Academic Alliance SROP Coord.,19022,2277,2160,91,"MD/DC/VA - UMD, College Park",Christopher Pérez,10799,Pacific Time (US & Canada),http://gradschool.umd.edu/ogdi,False
991852351089758208,https://twitter.com/BlackSheep_UMD/status/991852351089758208,Thu May 03 01:30:02 +0000 2018,2018-05-03 01:30:02+00:00,BlackSheep_UMD,"Does spending your Summer looking at memes seem like a dream? Here at The Black Sheep, we make dreams come true. 

Apply to be a Social Media Contributor at your campus!
https://t.co/v4O0OwnceP",original,,,,http://www.theblacksheeponline.com/career-application,0,,,,en,,False,0,,,,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",3319134390,Tue Aug 18 21:05:15 +0000 2015,False,A college comedy company that loves to drop it Loh. Fueled by Lotsa Pizza. Not affiliated with UMD. Join the flock: https://t.co/n9wlkOoJaC,306,2081,910,13,"College Park, MD",The Black Sheep UMD,3456,Central Time (US & Canada),http://theblacksheeponline.com/maryland,False
991811992083226626,https://twitter.com/NyaaaMae/status/991811992083226626,Wed May 02 22:49:40 +0000 2018,2018-05-02 22:49:40+00:00,NyaaaMae,"I’m not going to lie, people are posting these grad photos and there’s all these black people ive never seen a day before in my life at UMD",original,,,,,7,,,,en,,,1,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2757888574,Mon Sep 01 03:40:38 +0000 2014,False,Very black. MMV.MMX. UMD'18 .AKA. SGA.The rock cut out of the mountain.,13614,902,717,7,,champagnenya,33412,,,False
991799027195875328,https://twitter.com/Black_Kassandra/status/991799027195875328,Wed May 02 21:58:09 +0000 2018,2018-05-02 21:58:09+00:00,Black_Kassandra,RT @CrownVictoria22: @tianasaurus_rx Check out @DarrickHamilton (use world cat at umd libraries for his research) Much better than Rothstei…,retweet,,,,,0,,,,en,,,3,991791531383193600,CrownVictoria22,1682380898,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",2805889042,Sat Oct 04 17:26:26 +0000 2014,False,Desperately close to a coffin of hope. Intersectional Fatigue. Specializing in white cis ableist hetero sexist structures of capitalism. Decolonial love quest,18613,290,1062,35,Everywhere,NonManicheanMagneto,27113,,,False
991790368428646401,https://twitter.com/_omnificent_/status/991790368428646401,Wed May 02 21:23:45 +0000 2018,2018-05-02 21:23:45+00:00,_omnificent_,A soundtrack for all the UMD turn ups this weekend. We stan generous black kings. https://t.co/AevH7Sqr7M,quote,,,,https://twitter.com/raesremmurd/status/991787102588186624,1,,,,en,,False,0,991787102588186624,RaeSremmurd,2236633914,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3094839413,Wed Mar 18 15:57:38 +0000 2015,False,UMD19🐢 | Salone 🇸🇱| ☀️♏️🌙♊️⬆️♏️| I’m not responsible for my tweets. Cash app me $5 to get unblocked $muvahice,29260,3452,2135,54,D(〽️)V,muvah ice🇸🇱💎❄️,130249,Eastern Time (US & Canada),https://www.lacedbylayy.com/?afmc=9g&utm_campaign=9g&utm_source=leaddyno&utm_medium=affiliate,False
991773076865110018,https://twitter.com/tymadonelostit/status/991773076865110018,Wed May 02 20:15:02 +0000 2018,2018-05-02 20:15:02+00:00,tymadonelostit,RT @BJamesForrest: Starting the Moonlight Panel at UMD with @imeanswhatisays thinking through poetry and visual culture and black touch to…,retweet,,,,,0,,,,en,,,2,991403942914478081,BJamesForrest,777232314438942720,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2153783270,Thu Oct 24 22:58:42 +0000 2013,False,"mutant and proud. get these energy blasts if you want to, run up get blast up like my dawg Magneto say...

BΔK",30662,492,1336,6,Genosha-LDN-Midgard,child of thanos.,12979,Dublin,https://vimeo.com/255825027,False
